0.31099,0.7327,1
0.3424,0.6957,1
0.30014,0.70819,1
0.29937,0.71224,1
0.33446,0.70963,1
0.32995,0.71273,1
0.18461,0.10106,2
0.18,0.11095,2
0.18933,0.10957,2
0.18617,0.11177,2
0.18668,0.10719,2
0.2709,0.66499,3
0.23437,0.74646,3
0.22111,0.70802,3
0.24379,0.77277,3
0.23029,0.69326,3
0.22119,0.7427,3
0.2658,0.69355,3
